predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.92,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,,0.027
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,Middle,False,,0.103
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.99,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,1.0
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,UpperMiddle,True,,0.048
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.88,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,UpperMiddle,False,,0.071
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,0.58,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.038
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Middle,False,0.765,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,,0.037
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.61,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,Middle,False,,0.846
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,,0.962
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.98,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,,0.308
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.56,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,,0.205
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Middle,False,0.621,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.962
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.962
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,1.0
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.99,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,,0.09
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,1.0,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,UpperMiddle,True,,0.197
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,Middle,False,0.6318333333333334,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.404
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.94,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,Middle,False,,0.962
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.99,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.231
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,UpperMiddle,True,0.87,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,,0.24
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.97,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,UpperMiddle,True,,0.923
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.43725,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,UpperMiddle,True,,0.115
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.98,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,,0.923
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,UpperMiddle,Middle,False,0.66,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Prole,False,,0.923
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,0.98,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Prole,Prole,True,,0.066
base,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,0.72009324009324,
attack,"[""Accident"", ""Age"", ""Airbag"", ""AntiTheft"", ""Antilock"", ""CarValue"", ""Cushioning"", ""DrivHist"", ""DrivQuality"", ""DrivingSkill"", ""GoodStudent"", ""HomeBase"", ""ILiCost"", ""MakeModel"", ""MedCost"", ""Mileage"", ""OtherCar"", ""OtherCarCost"", ""PropCost"", ""RiskAversion"", ""RuggedAuto"", ""SeniorTrain"", ""Theft"", ""ThisCarCost"", ""ThisCarDam"", ""VehicleYear""]",26,SocioEcon,Middle,Middle,True,,0.173
