predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.95,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,11,False,,0.926
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,7,False,0.22,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.968
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.93,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,1.0
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,15,False,,0.849
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,16,16,True,0.69,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.989
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.75,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,15,15,True,0.29,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,15,15,True,,0.659
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.81,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.984
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.81,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.922
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,15,15,True,0.9,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,7,7,True,0.49,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,16,16,True,,0.913
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,7,7,True,0.37,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.89,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.95
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,0.36,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,6,False,,0.91
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.92
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.73,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.987
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.72,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.919
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,15,11,False,,0.985
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.82,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.924
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,0.4,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,,0.985
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.987
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,6,6,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,0.36,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,7,False,,0.911
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.65,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.991
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,16,False,,0.991
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.979
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,16,False,,0.902
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.966
